year,id1,id2
2004,28434,60211
2005,28434,69352
2005,28434,73723
2015,28435,49527
2015,28435,78974
2008,28436,30745
2008,28436,43399
2008,28436,60810
2008,28436,64487
2005,28439,58581
2005,28439,71358
2006,28440,36840
2006,28440,37299
2006,28442,31771
2006,28442,63260
2006,28442,69305
2006,28443,62083
2006,28443,66220
1998,28445,32423
1998,28445,51546
1998,28445,55274
1998,28445,57803
2005,28445,59412
2005,28445,62639
1998,28445,62731
2006,28447,60098
2016,28455,35095
2016,28455,67792
2004,28456,46730
2004,28456,66241
2016,28457,52876
2006,28459,51793
1998,28460,75781
2009,28461,42590
2009,28461,51807
2016,28461,51889
2013,28461,61183
2013,28461,65210
2009,28463,74761
2009,28463,78483
2003,28467,46827
2002,28467,54995
2003,28469,39441
2006,28470,38792
2002,28472,28526
2002,28472,53309
1990,28473,78116
2013,28475,39572
2006,28476,34378
2011,28480,40777
1997,28481,65223
2006,28481,66216
1997,28481,73651
2006,28481,77003
2001,28482,53309
2001,28482,53448
2001,28482,58834
2006,28483,28641
1996,28483,51813
1996,28483,53823
2015,28483,55891
1996,28483,59532
2006,28483,67764
2015,28484,28486
2015,28484,60841
2005,28485,38793
2015,28486,60841
1997,28487,55841
2004,28489,58332
2013,28492,45367
2014,28493,53551
2013,28494,55982
2011,28496,42742
2015,28497,37412
2016,28499,41806
2014,28501,51582
2014,28501,51914
2002,28502,55684
2000,28502,56028
2002,28502,57513
2006,28505,61011
2001,28507,70309
1996,28508,58211
2003,28509,29489
2003,28509,38690
2003,28509,44157
2003,28509,57044
2003,28509,64057
2003,28509,78716
2002,28511,44996
2001,28511,56908
1995,28513,54290
2005,28514,48289
2011,28515,33760
1999,28516,53154
2006,28516,70985
2003,28517,33578
2006,28518,33892
2006,28518,34035
2006,28518,35316
2015,28519,64306
2010,28520,31269
2016,28520,56047
1994,28523,51397
1994,28523,79709
2010,28524,35429
2001,28526,53448
2005,28527,54297
2010,28530,29093
2010,28530,52930
2016,28531,55797
2005,28532,39483
2016,28533,54966
2016,28533,72103
2001,28535,28591
2016,28537,73475
2004,28539,40231
1997,28540,28892
2004,28541,46491
2014,28546,32451
2014,28546,48299
2014,28546,51915
1979,28546,53083
1998,28546,55602
2014,28546,55818
2016,28548,44901
2002,28548,52127
2001,28549,68316
2005,28553,44866
2000,28555,74644
2005,28557,52373
2001,28563,35420
2001,28563,60117
2000,28564,55675
2009,28564,64750
2009,28564,66034
2006,28566,39795
2003,28568,31315
2005,28568,51734
2005,28568,54299
2005,28570,43755
2005,28570,49314
2006,28570,57261
2002,28570,68231
2006,28570,70779
2006,28570,75745
2014,28572,29879
2016,28574,46414
2014,28574,47066
2014,28574,52468
2014,28574,53622
2016,28574,56529
2005,28575,65687
2005,28576,31471
2005,28576,76224
2012,28577,52652
2010,28577,65554
2000,28579,47467
2003,28579,76238
2010,28583,30323
2010,28583,51705
2010,28583,60546
2010,28583,64453
2011,28584,75569
2011,28584,77459
2015,28585,37048
2015,28585,42900
2015,28585,69283
2003,28587,44424
2005,28588,72326
2000,28589,61573
2005,28591,53643
2015,28594,39510
2008,28594,59784
2005,28594,68451
2012,28594,74267
2008,28598,49135
2014,28599,32428
2014,28599,46106
2014,28599,55489
2002,28600,52061
2003,28601,47892
2001,28602,36559
2000,28605,51693
2011,28606,61588
2008,28608,54513
1997,28610,52769
2003,28610,59302
2005,28611,33934
2017,28611,34567
2006,28611,36443
2014,28611,37403
2006,28611,37483
2017,28611,39511
2012,28611,41272
2016,28611,42409
2006,28611,42772
2006,28611,51441
2005,28611,56312
2004,28611,57836
2005,28611,59894
2005,28611,66534
2005,28611,68734
2006,28612,55176
2015,28615,32738
2012,28616,34936
2005,28617,72353
2011,28620,30986
2002,28620,58084
2001,28620,71326
2001,28620,71355
2002,28620,77897
2005,28621,58106
2005,28621,59600
2005,28621,63664
2003,28622,52874
2014,28624,58384
2004,28625,53920
2005,28626,29731
2017,28626,45862
2006,28626,49091
2015,28628,29694
2012,28628,32483
2012,28628,40401
2016,28628,41384
2016,28628,42540
2001,28628,57424
2014,28628,66402
2001,28630,52375
2005,28631,47040
2004,28634,38355
2001,28634,61276
2015,28635,56923
2001,28636,37737
2001,28636,67320
2003,28638,51698
2002,28638,61159
2000,28639,41402
2001,28639,61829
2001,28641,37548
2013,28642,73045
2011,28644,34105
1998,28645,70419
2006,28646,74145
2006,28646,79435
1994,28647,58664
2006,28649,41936
2006,28649,47978
2001,28650,50895
2014,28651,57126
2006,28652,29152
2006,28652,48820
1982,28652,65348
1982,28652,77502
2006,28652,77682
2012,28655,28869
2016,28655,62418
2012,28655,75532
2016,28655,76203
2011,28656,62591
2005,28658,29056
2002,28658,30197
2002,28658,30748
2004,28659,28937
2004,28659,31622
2004,28659,52114
2003,28659,69316
1993,28659,76065
2006,28662,68498
2006,28664,31059
2005,28664,57104
2002,28665,35978
2003,28666,37598
2004,28666,55714
2006,28666,60951
2007,28666,63642
2006,28666,71248
2003,28667,41736
2006,28667,52326
2011,28667,53480
1999,28667,54456
2003,28667,64656
2005,28668,52929
2006,28670,79685
1999,28671,68372
2006,28672,28975
2002,28672,53211
2004,28672,54072
2010,28672,54085
2017,28673,41336
2004,28674,55456
2004,28675,30282
2005,28675,62491
2005,28675,75161
2011,28676,56086
2006,28677,65006
2011,28680,29042
2016,28681,40087
2016,28681,73512
1998,28682,31202
1998,28682,61528
1998,28682,61788
2014,28684,62277
2014,28684,77504
2010,28687,53697
2002,28688,71730
2003,28688,80254
2011,28690,45013
2004,28690,56120
2004,28690,58373
2003,28690,77043
2006,28692,57516
2005,28693,39760
2005,28693,56075
2003,28695,37279
2005,28696,62163
2005,28697,47191
2003,28698,50989
2002,28700,62254
2002,28700,70196
2016,28703,31534
2014,28703,38759
2012,28703,51202
2005,28707,43848
2002,28707,55559
2003,28708,37088
2006,28710,56951
2000,28711,30295
2000,28711,54576
2003,28713,33020
1995,28715,73791
1997,28716,69455
2003,28719,28888
2003,28719,58519
2006,28721,30120
2014,28722,43527
1995,28723,46360
1995,28723,75375
2012,28725,64361
2014,28727,29619
2010,28727,47283
2014,28727,47595
2014,28727,52006
2011,28727,72392
2006,28730,58066
2006,28730,72241
2015,28731,34221
2015,28731,38987
2015,28731,55669
2015,28731,70709
2000,28732,65425
2005,28732,76688
2005,28733,30681
2004,28739,43673
2004,28739,49902
2004,28739,64020
1998,28741,38137
1998,28741,58921
1998,28741,79277
2015,28743,45249
2015,28743,56529
2015,28743,67916
1999,28745,32245
1999,28745,46987
2005,28746,32363
2006,28746,41210
2005,28746,79187
2000,28747,46840
2003,28748,50698
2004,28748,51985
2003,28748,64706
2006,28749,34694
2006,28749,69266
1962,28752,78427
2011,28753,70141
1999,28754,58619
2013,28756,65573
1968,28757,42028
1968,28757,52619
1968,28757,56879
1968,28757,62214
1968,28757,66290
2014,28758,29191
2005,28758,55274
2007,28758,74141
2011,28761,78617
2005,28762,30966
2005,28762,58952
1998,28764,52029
2006,28765,40808
2002,28765,52751
2016,28769,47634
2012,28769,69340
2012,28770,61327
2012,28770,63255
2005,28772,64039
2010,28776,59784
2003,28778,33992
2013,28779,30202
2013,28779,65339
2012,28782,30275
2003,28782,32667
2013,28782,32977
2006,28785,55517
2006,28785,70212
2014,28786,49394
2010,28787,30966
2010,28787,50193
2015,28787,56568
2015,28787,66375
2015,28787,66811
2015,28787,69284
2011,28787,69645
2015,28787,69708
2008,28787,70060
2013,28787,72538
2004,28787,75588
2006,28788,47953
2004,28789,38207
2014,28789,54946
1996,28789,60538
2006,28790,57849
1999,28792,74773
2013,28793,75777
2017,28794,43802
2006,28795,31123
2006,28795,65209
2006,28799,45882
1999,28801,46566
2006,28802,52599
2006,28802,57919
2016,28804,32047
2006,28805,44048
2001,28805,54952
2002,28806,36594
2001,28806,66984
2006,28807,45121
2006,28807,47493
2006,28809,58113
2016,28810,31526
2016,28810,61426
2015,28811,53066
2005,28814,61814
2012,28815,52960
2012,28817,29566
2012,28817,40429
2011,28819,33138
2004,28821,34447
2004,28821,65382
2011,28822,62436
1998,28823,39704
1984,28826,36194
2005,28827,52493
2003,28828,31724
2003,28828,59099
2003,28829,35677
2003,28829,39102
2006,28829,74540
2006,28829,78843
2010,28830,32444
2010,28830,35274
2012,28830,43472
2012,28830,60918
2003,28832,63721
2017,28834,76599
2008,28836,42720
2014,28838,54485
2012,28839,42134
2011,28840,54290
2008,28844,42720
2012,28845,51549
2002,28847,40700
2012,28848,34593
2014,28848,62346
1992,28849,57928
2006,28850,37726
2006,28855,44366
2006,28855,50330
2004,28855,52501
2004,28855,55319
2004,28855,55465
2006,28855,57138
2016,28855,61237
2016,28855,64330
2006,28855,79795
2005,28857,76393
2016,28860,38545
2006,28861,63486
2006,28862,36899
2006,28862,39754
2004,28862,42013
2006,28862,55883
2005,28862,66340
2010,28863,53734
2005,28864,62246
2001,28866,40742
2004,28866,50519
2014,28868,30819
2014,28868,62044
2012,28869,31618
2012,28869,34312
2005,28871,56019
2006,28873,75962
2005,28874,30291
2005,28874,60953
2005,28874,63292
2016,28875,36872
2014,28875,46318
2006,28876,49115
2003,28877,31231
2002,28877,32017
2004,28877,42282
2003,28877,60506
2016,28878,38347
2016,28878,40898
2016,28878,42335
2001,28878,49899
2008,28878,56548
2008,28878,62824
2011,28878,72866
2006,28885,43347
2000,28891,60830
2000,28893,54961
2000,28893,67441
2010,28896,55844
2010,28896,64393
2009,28897,64713
2009,28897,69939
2006,28898,63075
2003,28899,44624
2003,28900,41412
2000,28901,52192
2013,28902,68417
2002,28903,54707
2002,28903,57927
2003,28903,71043
2005,28906,39220
2005,28906,39652
2004,28906,73811
2016,28908,43218
1998,28909,33443
2001,28909,41625
2001,28909,41863
2001,28909,64663
2003,28911,41300
2015,28914,72161
1999,28916,65783
1999,28916,78529
2017,28917,44876
2016,28920,45761
2016,28920,55613
2016,28920,60227
2016,28920,74064
2016,28920,78433
2014,28922,41216
2016,28922,44618
2014,28922,57126
2015,28922,66607
1999,28923,31388
1999,28923,65268
2004,28924,48624
2004,28925,49597
2006,28925,53524
2004,28925,79522
2015,28926,70997
2004,28927,50044
2006,28928,42152
1998,28928,43463
2000,28928,50449
2006,28928,55448
1996,28928,68257
1998,28928,74756
2004,28929,32690
2002,28929,60375
2000,28930,54734
2012,28931,63900
2004,28932,64467
2005,28933,50498
2005,28933,71199
2016,28935,46898
2000,28935,53678
2005,28937,29163
2004,28937,31622
2005,28937,34306
2003,28937,45004
2004,28937,52124
2004,28937,52360
2005,28937,54946
2004,28937,64048
2006,28938,43654
2006,28938,65282
2005,28939,35799
2004,28939,56259
2009,28945,47529
2005,28946,73348
2001,28947,74575
2013,28948,42143
2013,28948,57982
2003,28949,68823
1988,28950,52657
2005,28952,71281
2005,28952,78025
2001,28953,37281
2014,28953,41230
2001,28953,59493
2012,28953,64028
2012,28953,74685
2012,28954,41095
2012,28954,60792
2012,28954,73510
2017,28955,59503
2013,28959,56523
2013,28959,56912
2013,28959,73985
2012,28960,74091
2004,28961,37482
2016,28962,58377
2006,28963,63876
2003,28968,79199
2003,28969,35133
1999,28970,31681
2000,28971,41738
2005,28971,68951
2000,28973,37214
2000,28973,46670
2004,28973,56232
2004,28973,59759
2006,28974,65006
2012,28977,36649
2014,28981,74500
2009,28982,29792
2009,28982,56055
2005,28984,36007
2006,28984,70488
1999,28984,71836
2004,28987,29602
2016,28988,38347
2006,28989,32005
1995,28989,68232
2006,28989,69957
2017,28991,33869
2017,28991,35409
2017,28991,72259
2006,28994,48558
2002,28995,32344
1997,28995,47688
2009,29000,32579
2006,29000,34009
2004,29000,56742
2009,29000,58529
2006,29000,66206
2009,29005,29792
1998,29005,52710
1998,29005,54423
2017,29005,64230
2009,29005,69360
2002,29006,55800
2006,29007,75497
2005,29007,76550
2006,29008,63345
2000,29009,31760
2003,29009,58401
2014,29010,57276
1991,29011,51464
2004,29013,52537
2004,29013,74302
2011,29015,50229
2011,29015,66579
2001,29018,73578
2016,29019,39955
2016,29019,65360
2014,29020,51557
2014,29020,59779
2016,29021,71560
2006,29022,63747
2006,29023,38181
2005,29023,43871
2005,29023,61089
2006,29023,61854
2015,29024,47092
2015,29024,53010
2015,29024,75811
2002,29025,56223
2000,29026,64652
2000,29026,80232
2005,29031,36110
2005,29031,38965
2001,29033,39636
2012,29035,43718
2012,29035,47042
2005,29035,72775
2001,29038,30473
2001,29038,76291
2002,29040,33232
2002,29040,45044
2005,29040,46366
2005,29041,35140
2002,29041,38121
2005,29041,79140
1998,29042,53835
2011,29042,73304
2006,29043,32496
2014,29044,63211
2014,29044,74129
2004,29045,40876
2005,29045,44954
2011,29045,52429
2005,29046,59669
2005,29046,68736
2005,29046,69105
1998,29047,68391
2003,29048,39743
2004,29049,34349
2004,29049,48577
2005,29049,59894
2004,29049,60426
2004,29049,63852
2004,29049,73574
2002,29050,33213
2004,29050,35069
2012,29050,48918
2013,29050,79044
2005,29050,79365
2004,29051,44884
2000,29053,46713
2005,29055,45441
2003,29055,47514
2005,29055,55507
2005,29055,60202
2003,29055,62640
2003,29055,65378
2010,29056,29885
2010,29056,52949
1993,29058,59522
2004,29060,32132
2010,29060,77205
2006,29062,53946
2011,29062,54456
2006,29063,30762
2006,29063,33947
2006,29063,58531
2001,29066,32298
2005,29067,41433
2009,29067,49069
1998,29067,54056
2005,29067,57231
2006,29070,32287
2002,29071,61113
2006,29074,71421
2014,29075,57864
2000,29076,44771
2002,29077,38788
2006,29078,34608
1999,29079,36947
2009,29084,78638
2004,29085,43106
2006,29086,44569
2016,29087,30713
2014,29087,32922
2014,29087,42088
2016,29087,51527
2016,29087,62124
2008,29089,32938
2008,29089,44822
2008,29089,62401
2000,29092,63888
2010,29093,29535
2010,29093,31606
2010,29093,61241
2002,29094,31768
2017,29094,55855
2004,29094,58327
2005,29094,63389
2017,29094,76374
2005,29094,77244
2012,29097,58868
2006,29098,41173
2002,29098,47629
2002,29098,59996
2006,29098,65050
2006,29098,68597
2005,29099,52747
2005,29099,60600
2004,29099,70044
2004,29099,79403
2006,29101,34319
2006,29102,51708
2003,29102,62893
2006,29104,33802
2006,29104,49282
2006,29104,55391
2006,29104,58671
2006,29108,37039
2006,29108,51509
1998,29108,61113
2006,29108,63549
2008,29108,64904
2006,29108,75347
2006,29108,79854
2013,29109,54018
1994,29110,33162
2017,29110,52140
2001,29110,54066
2017,29110,56369
2010,29110,71971
2015,29112,43990
2015,29112,58413
1999,29114,61876
2005,29115,77717
2001,29116,36241
2005,29117,30204
2005,29117,35703
2000,29118,39569
2002,29118,41798
2002,29118,46835
2002,29118,58711
2002,29118,64770
2002,29118,71413
2001,29119,61679
2012,29120,53219
2012,29120,71770
2012,29121,31647
2016,29121,44618
2002,29123,29954
2003,29123,42145
2004,29123,79973
2015,29126,32074
2014,29126,32212
2014,29126,52396
2016,29126,77630
2014,29126,79713
2007,29127,59125
2008,29127,62596
2015,29128,37756
2014,29128,53674
2002,29129,31768
2002,29129,71409
2000,29130,35643
2015,29131,46648
1995,29132,62514
1995,29132,67876
2015,29133,50086
2005,29134,33623
1993,29136,58748
2014,29137,50729
1998,29138,40466
1998,29138,44405
2004,29138,58175
2016,29140,46833
2016,29142,34399
2016,29142,66454
2005,29143,48371
2005,29143,56552
2006,29143,57167
2005,29143,58050
2004,29143,61064
2006,29143,65779
2004,29143,67155
2006,29144,74297
2003,29145,57169
2003,29145,75380
2008,29146,36317
2010,29146,53630
2010,29146,72942
2006,29148,39926
2012,29151,74493
2003,29156,77496
2001,29158,42886
2006,29161,45970
2000,29162,71845
2006,29165,53465
2002,29165,53788
2001,29174,32447
2001,29174,39134
2001,29174,65624
1988,29175,35017
1986,29178,53734
2006,29180,44583
2006,29180,57321
2012,29181,54386
1999,29182,56144
2005,29185,47429
2001,29185,52188
2001,29185,72491
2013,29186,77152
2012,29187,37187
2012,29187,73140
2015,29189,47740
1999,29190,49408
2007,29191,40382
2008,29191,47920
2003,29191,49350
2005,29191,50941
2015,29191,54317
2003,29191,54610
2008,29191,56241
2013,29191,57272
2008,29191,57808
2014,29191,63679
2013,29191,63953
2010,29191,75088
2006,29192,30003
2006,29193,35443
2000,29194,66176
2001,29196,78730
2006,29200,59289
2014,29201,59364
2006,29202,41565
2006,29203,54468
2004,29203,68208
2015,29204,38667
2015,29204,45510
2001,29205,30358
2001,29205,64089
2003,29206,49666
2003,29206,65526
2003,29206,75865
2004,29208,37125
2002,29209,31321
2002,29209,55017
2011,29209,74030
2011,29209,76018
2009,29211,65291
2012,29214,45678
2006,29215,58056
2012,29216,32255
2016,29217,74725
2006,29218,58060
2006,29218,63616
2016,29219,50951
2002,29221,39702
2006,29228,75701
2015,29229,36848
2015,29229,59893
1999,29231,63559
2006,29233,72136
2006,29235,38585
2006,29235,63980
2015,29237,35324
2016,29237,36733
2015,29237,41149
2015,29237,41446
2014,29237,41979
2014,29237,46291
2012,29237,49510
2016,29237,49685
2015,29237,51371
2016,29237,56529
2015,29237,61182
2014,29237,64941
2016,29237,66507
2014,29237,66638
2016,29237,67503
2016,29237,70013
2015,29237,75046
2005,29238,59969
2006,29238,77047
2006,29239,34655
2006,29239,56485
2005,29239,57062
2006,29239,69294
2002,29240,31174
2003,29240,48312
2002,29240,66225
2004,29240,72187
2002,29240,75944
2016,29242,44250
2000,29244,30161
2000,29244,32412
2000,29244,67042
2010,29244,72589
2011,29245,58192
2004,29249,67730
1994,29250,58395
2006,29251,56217
2006,29254,30544
2004,29255,44215
2004,29255,71487
2006,29255,79183
2001,29257,63848
2008,29257,64763
1998,29257,73299
2006,29258,60854
2006,29258,65403
2015,29260,34726
2015,29260,41967
2014,29261,39308
2014,29261,60647
2015,29264,45735
2016,29264,58956
2016,29264,70246
2006,29265,45193
2005,29267,59171
2010,29269,45220
2006,29272,47343
2006,29272,58077
2004,29273,37340
2011,29273,71522
1999,29274,30652
2005,29274,45963
1999,29275,68658
2001,29278,45466
2001,29279,40342
2004,29280,43735
2015,29282,43985
2001,29284,38102
2005,29284,51317
2001,29284,69801
2003,29287,64582
2003,29287,74981
2003,29287,79527
2016,29289,43545
2016,29289,56010
2016,29289,77597
2006,29291,42419
2014,29292,45188
2006,29294,76488
2004,29295,34983
2013,29295,35211
2013,29295,75037
2000,29296,51803
2000,29296,52779
2011,29296,53705
2003,29297,32764
2010,29298,39823
1965,29301,42028
1965,29301,56879
1968,29301,62214
1965,29301,65685
1976,29301,67468
2006,29303,37078
2005,29304,38842
2005,29305,30247
2005,29306,71737
2001,29307,31305
2015,29308,54281
2005,29314,51258
2005,29314,54503
2005,29314,58780
2013,29316,34359
2013,29316,36564
2001,29317,72201
1992,29318,57648
2012,29319,36760
2015,29319,46202
2011,29319,52232
2002,29320,60499
2006,29321,60421
2002,29322,58475
2006,29323,62535
2016,29324,34687
2016,29324,52195
2006,29325,41311
2002,29325,52795
2002,29325,53274
2001,29325,56609
2000,29325,59601
2005,29326,45538
1989,29327,48791
2002,29329,37194
2005,29329,52544
2005,29329,68153
2002,29329,79928
2001,29330,41147
2016,29331,71418
2001,29332,33307
2005,29335,37996
2007,29336,45090
2006,29336,61548
2009,29338,30486
2009,29338,70704
2015,29339,53457
2015,29340,35564
2015,29340,36716
2015,29340,40602
2016,29340,42098
2016,29340,52257
2016,29340,61857
2016,29340,63763
2012,29340,67575
2016,29340,69029
2015,29341,32453
2015,29341,33265
2014,29341,38572
2016,29341,45655
2014,29341,54873
2014,29341,64111
1997,29342,71542
2001,29345,37529
1985,29346,55487
2003,29347,52817
2004,29348,32582
2012,29350,35556
2016,29350,51872
2005,29350,72193
2016,29350,75604
2016,29352,70386
2005,29353,42827
2005,29353,46992
2003,29353,61088
2001,29356,56319
2005,29357,52579
1998,29357,56000
2005,29357,79130
2004,29361,64535
2004,29362,31043
2012,29364,30039
2014,29364,38597
2012,29364,47915
2012,29364,56116
2012,29364,66084
2016,29365,33311
1977,29367,60624
2014,29368,44876
2014,29368,53467
2000,29370,57844
2004,29370,60344
2000,29370,66357
2006,29373,45380
1978,29374,37166
2005,29374,74511
1998,29375,48905
2005,29376,29968
1997,29378,33880
1999,29378,46201
2012,29378,47286
1997,29380,38687
2005,29385,36914
2005,29385,74217
2006,29389,55373
2015,29391,48114
2015,29391,67677
1998,29394,36260
2006,29394,70098
2006,29397,40308
2005,29399,46563
2005,29399,65844
2001,29402,29943
2001,29402,43232
2003,29402,49228
2001,29402,71030
2014,29403,47818
2014,29403,56815
2005,29404,61378
2005,29404,68051
2014,29405,58624
2006,29406,60386
2008,29408,40479
2008,29408,65317
1998,29412,76770
1997,29413,38021
2014,29414,76928
2005,29417,37269
2005,29417,47003
2004,29418,74014
2004,29418,78739
2015,29419,35390
2008,29422,76944
2004,29424,61018
1995,29429,30962
1994,29429,58605
2005,29430,31146
2006,29430,48046
1999,29434,30837
1999,29434,55700
2006,29435,45381
2000,29436,47702
2003,29439,51643
2005,29441,62800
2013,29446,36495
2013,29446,62839
2014,29446,66843
2014,29448,37451
2015,29448,54070
2003,29450,57184
2002,29450,58051
2006,29451,37578
2006,29451,55925
2006,29452,40983
2006,29452,43558
2006,29452,57088
2007,29453,45014
2007,29453,62403
2012,29454,38658
2012,29454,49893
2012,29454,52546
2006,29457,30963
2004,29457,31923
2002,29457,71343
2000,29459,54346
2000,29459,61292
2002,29460,34313
1992,29463,69630
2009,29464,55231
2004,29464,65263
2012,29465,42853
2014,29465,55177
2000,29466,40899
2006,29466,44990
2001,29468,55906
2010,29470,38526
2010,29470,55480
2011,29476,71706
2005,29477,77132
2000,29480,64523
2005,29483,57238
2012,29484,31134
2012,29484,32394
2014,29484,43512
2001,29485,51382
2004,29486,75768
2000,29488,53107
1987,29488,62112
2003,29489,55264
2003,29489,57044
2016,29490,67277
2006,29491,65167
2006,29493,44217
2006,29493,55864
2003,29494,35919
2011,29494,61915
2000,29495,47166
2000,29495,79905
2014,29496,61377
2005,29497,57627
2005,29497,60539
2005,29499,71497
2006,29500,78637
2003,29501,31884
2002,29501,46454
2002,29501,51462
2004,29501,52124
2004,29501,64048
2005,29503,46765
2002,29505,38084
2001,29506,32135
2001,29506,41602
2001,29506,73702
2009,29509,40812
2009,29509,54461
2009,29509,64821
2002,29510,46416
2005,29512,63122
2006,29513,54268
2014,29518,38815
2008,29519,34427
2008,29519,51814
2012,29520,48553
2003,29520,54952
2003,29521,30690
2003,29521,38880
2005,29521,73931
2003,29521,77535
2002,29522,55279
2007,29524,42741
2007,29524,63108
2004,29525,53560
2000,29532,66048
2010,29535,43922
2003,29536,33784
2003,29536,51238
2002,29537,34676
2002,29537,64340
2002,29537,71164
1994,29537,77430
2012,29538,65588
2012,29538,72642
2010,29540,61333
2004,29542,57636
2015,29545,44770
2006,29547,36389
2011,29548,41463
2011,29548,53876
2004,29549,60484
2004,29551,44307
2008,29554,34339
2008,29554,43310
2008,29554,47563
2008,29554,47993
2008,29554,49420
2008,29554,55191
2008,29554,58128
2008,29554,59587
2008,29554,74835
2006,29555,67838
2003,29556,43050
1998,29556,46319
1999,29559,30796
1993,29560,31380
1993,29560,33183
1993,29560,44973
1993,29560,58570
2014,29561,36287
2014,29561,69035
2001,29563,56073
1998,29564,50084
2001,29564,76999
1999,29564,77489
2006,29565,30188
2012,29566,40429
2012,29566,42404
2004,29567,60585
2003,29568,42942
2004,29568,46001
2003,29568,63297
2002,29568,65780
2003,29568,74796
2012,29573,35751
2012,29573,39598
2012,29573,49443
2012,29573,52141
2009,29578,35604
2003,29578,51448
2003,29578,53887
2001,29578,68550
1998,29579,35690
1998,29579,50650
2001,29582,40661
2004,29582,51218
2002,29585,75099
2009,29588,63815
2004,29590,38126
2004,29590,53036
2006,29590,53141
2004,29590,58754
2005,29590,65024
2002,29590,78345
2007,29590,78917
2014,29591,68515
2016,29592,61027
2005,29593,44794
2005,29593,78856
2011,29595,29857
2010,29595,52249
2000,29597,57338
2004,29597,65752
2005,29598,71497
2006,29599,32232
2006,29599,41579
2006,29599,52167
2004,29600,60705
2002,29601,34042
2011,29601,35103
2006,29601,40664
2002,29601,79454
2003,29602,42894
2004,29602,42917
2003,29602,43651
2015,29602,45877
1998,29602,58203
2003,29602,58433
2003,29602,63887
2002,29603,37769
2006,29603,48308
2006,29603,58189
2002,29603,58661
2004,29604,35205
2004,29604,59794
2004,29604,60508
2006,29605,33520
2005,29605,48910
1998,29610,61371
2004,29611,52424
2000,29611,52956
2004,29611,61768
2006,29612,37323
2006,29612,44795
2006,29612,50805
2001,29612,55272
2006,29612,56912
2001,29612,58169
2006,29612,75664
2016,29613,42871
2012,29614,79848
2001,29615,72296
2006,29616,30040
2003,29618,31445
2006,29618,40213
2003,29618,47514
2005,29618,60202
2003,29618,70092
2003,29618,72979
2014,29619,46926
2014,29619,56419
2011,29623,32660
2006,29629,50052
2016,29631,72839
2011,29632,59834
2001,29633,59987
2005,29634,67610
2006,29635,34527
2004,29635,34623
2004,29635,63651
1997,29637,60289
2005,29639,61530
1998,29640,32423
1998,29640,57317
2006,29640,75623
2006,29641,31994
2006,29641,63644
2005,29642,57346
2005,29642,64637
2005,29643,31640
2006,29643,74395
2012,29644,56258
1975,29647,41368
2014,29648,33208
2016,29648,36927
2016,29648,46179
2014,29648,59310
2014,29648,67753
2015,29649,62447
2006,29649,76920
1999,29650,36438
2005,29651,51201
2005,29651,64785
2016,29655,55175
2004,29656,65423
2011,29657,38344
2011,29657,38999
2005,29658,38135
2003,29658,39011
2005,29658,45666
2005,29658,65194
1994,29659,49812
2009,29661,38259
2016,29663,52931
2006,29665,70746
2010,29666,43065
2011,29666,52310
2011,29666,56458
2010,29666,56475
2010,29666,61285
2010,29666,69391
2011,29666,71368
2004,29668,35760
2004,29668,65070
2006,29669,53009
1976,29671,51058
2016,29673,61785
2012,29673,68081
2006,29675,42749
2006,29675,57962
2006,29675,77098
2005,29678,33140
2005,29678,53250
2006,29678,66543
2005,29678,68910
2006,29678,73979
2004,29679,44382
2005,29679,71815
2006,29680,68268
1980,29682,72427
2016,29684,68214
2016,29685,76492
2004,29686,54211
2005,29690,48123
2004,29692,62977
1998,29693,34474
2010,29696,72378
2005,29697,50053
2001,29698,38319
2001,29698,48709
2001,29698,49138
2001,29698,70828
2001,29698,78337
2003,29700,33330
2004,29701,43340
1974,29703,55428
1971,29703,56679
2003,29704,57184
2012,29705,68994
2004,29706,78198
2006,29707,49776
2006,29707,67038
2016,29708,67962
2006,29709,49502
1995,29710,80167
2004,29712,38060
2014,29714,79844
2005,29715,52744
2015,29715,53505
2017,29715,58522
2001,29715,62494
2009,29715,66755
2005,29716,42661
1990,29719,79964
2006,29720,43867
2005,29722,30204
2006,29722,77626
2002,29723,34935
2002,29723,39429
2002,29723,48634
2002,29723,56754
2002,29724,31083
1999,29724,46420
1999,29724,61661
2005,29724,79769
2013,29725,31569
2013,29725,54892
2013,29725,56230
2003,29726,59393
2006,29727,47929
2006,29729,43039
2002,29729,59078
2006,29730,31354
2006,29730,44796
2005,29731,31877
2005,29732,63272
2011,29733,50017
2014,29735,40210
2012,29735,71866
2004,29736,43072
2002,29736,45300
2002,29736,58496
2000,29738,36933
2000,29738,55405
2000,29738,79248
2012,29740,52819
2011,29746,74664
2001,29747,49460
2001,29747,76921
2000,29748,70242
2004,29750,40941
2004,29750,41505
2004,29750,69826
2004,29750,71543
2004,29751,70119
2006,29753,38468
2011,29758,31020
2011,29758,74475
2012,29760,30257
2012,29760,57832
2012,29760,67620
2015,29761,79606
2002,29765,73624
2007,29767,43916
2005,29769,52609
2004,29770,45208
2004,29770,73111
2002,29771,53703
2002,29771,59979
2006,29771,64133
2002,29771,64911
2006,29771,65029
2002,29773,64720
2002,29773,76561
2016,29776,31799
2005,29778,51479
2002,29780,52363
2002,29780,58443
2011,29783,59357
2001,29784,33968
2004,29784,52955
